favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
19,Sprinklr,Create a village of enchantment. Recreate this look: https://t.co/99QJwmUpe6 https://t.co/36vLG1pLBI,,False,Wed Jun 28 14:48:04 +0000 2017,4,880075329141964800
0,Twitter Web Client,@Maxdisk Да как Вы могли бы сказать?,Maxdisk,False,Wed May 08 16:05:49 +0000 2013,0,332164445239406592
3,Hootsuite,If your #NewYear's resolution is to save more money! Don't worry -- at #BigLots we've got your back with #BIGDeals each &amp; every week.,,False,Fri Jan 03 19:03:42 +0000 2014,3,419182295715958784
0,Twitter Web Client,@ProductPoet Closest stores: http://t.co/OEdGYGuQIw. Hope you'll join our #twitterparty tomorrow at 4pm EST: http://t.co/efaDxTAeJP,ProductPoet,False,Wed Feb 12 18:20:45 +0000 2014,1,433667004495458304
1,Sprinklr,@maggieprobs We'd recommend reaching out to the Furniture Manager at your local store! They should be able to help!,maggieprobs,False,Fri Jul 27 17:37:28 +0000 2018,0,1022898780927082496
12,Sprinklr,"Nail your summer table setting with this color coordinated, sturdy melamine dinnerware. #BigLots… https://t.co/Y2iO2dlCl7",,False,Thu Apr 06 19:02:01 +0000 2017,5,850061045632819200
20,Sprinklr,To moms everywhere: we appreciate you ❤️ Happy Mother's Day! https://t.co/KcBCbjhjHF,,False,Sun May 13 13:08:01 +0000 2018,3,995651879395889152
0,Sprinklr,"@brandonabell We'd like to help. Please call our Customer Care Team at 866-244-5687, or follow this link:

 https://t.co/jTIWhTu1nH",brandonabell,False,Fri Jan 19 14:14:02 +0000 2018,0,954356280256356354
6,Hootsuite,@NBAKENTUCKY May the best tweet win! #thriftisback,NBAKENTUCKY,False,Thu Feb 13 21:33:45 +0000 2014,3,434077963416784896
2,Sprinklr,@ronaberrymorin We hope they enjoy it!,ronaberrymorin,False,Wed Mar 23 13:43:02 +0000 2016,0,712635768968200192
0,Sprinklr,"@Byrdi78 Typically, within the first year of the purchase, the store should be able to handle any warranty issue. W… https://t.co/q2DUIAXiCG",Byrdi78,False,Mon Jul 16 19:20:33 +0000 2018,0,1018938454397341701
12,Sprinklr,"The uglier the sweater, the merrier the #Christmas. The perfect snack for #NUCSD! #UglyChristmasSweater cookies! http://t.co/CvXnX2Uotk",,False,Wed Dec 10 20:30:11 +0000 2014,5,542778322795892736
0,Sprinklr,@TaxiCrabb We'd like to take a look at your account. Please follow here: https://t.co/gw6WKdZ1J4,TaxiCrabb,False,Tue Feb 07 13:43:00 +0000 2017,0,828962268843036674
0,Twitter Web Client,@maverickdragon Awesome! Thanks for shopping with us! #GoBig,,False,Fri Aug 01 15:32:23 +0000 2014,0,495230570134126592
0,Twitter Web Client,You'll LOVE our low prices! http://t.co/su1hmp0w,,False,Tue Jan 31 23:16:10 +0000 2012,0,164487162866311168
1,Hootsuite,@RicottaLinda Nice! #thriftisback,RicottaLinda,False,Thu Feb 13 20:59:13 +0000 2014,0,434069271267004416
0,Twitter Web Client,@geneomansxfalls @Hostess_Snacks Hope you do :) #thriftisback,geneomansxfalls,False,Tue Feb 25 21:18:55 +0000 2014,0,438422883690246144
0,Sprinklr,@mirandaaaa08 We're sorry for any confusion. This would be the way for us to help you get a claim processed.,,False,Wed Sep 16 15:21:02 +0000 2015,0,644169125732986880
0,Hootsuite,@sporttyy Seriously! YUM!,sporttyy,False,Thu Feb 20 22:00:37 +0000 2014,0,436621437278101505
0,Sprinklr,@InTheEyezOfAMy1 We do not have an app at this time!,InTheEyezOfAMy1,False,Fri Nov 16 16:31:20 +0000 2018,0,1063469578125139973
0,Sprinklr,@itsgenebaby We'd be happy to look into this if your cousin would contact us directly.,Erimigene,False,Tue Dec 11 21:30:00 +0000 2018,0,1072604438429356033
12,Sprinklr,"We've thought of everything you need, and you'll find it all in one place! Make college prep a breeze at Big Lots:… https://t.co/xUFHtRteo1",,False,Tue Jul 24 18:10:04 +0000 2018,1,1021819819182698496
0,Sprinklr,"@Rebecca1913 Thnx for the ques. We're happy to answer this, but TW doesn't allow the characters to do so. Plz email http://t.co/Hvfe1hgbXB",Rebecca1913,False,Sun Dec 28 18:24:33 +0000 2014,0,549269688392642561
49,Sprinklr,"Treat yourself to #savings on top of #sale and clearance prices! Show this post in stores, now through December 30! https://t.co/PEnCRmsxqV",,False,Sat Dec 26 14:05:01 +0000 2015,25,680751170336481280
0,Sprinklr,"@dickothy We'd like to help. Please call our Customer Care Team at 866-244-5687, or follow this link: https://t.co/sJnP1M5ZRN",seaweade1,False,Mon Jan 22 16:53:55 +0000 2018,0,955483677554827265
0,Sprinklr,@MrClarkDog Have your people contact our people :) #PetsRPeople2,MrClarkDog,False,Thu Sep 11 15:07:37 +0000 2014,0,510082239720607745
0,Hootsuite,@Nickel2207 Love to hear that!,Nickel2207,False,Mon Feb 24 15:30:13 +0000 2014,0,437972742982623232
18,Sprinklr,Your weekly ad is here! Click here: https://t.co/AJmMAw76la to start saving BIG for the #holidays at #BigLots! https://t.co/MOwvSnXSxj,,False,Sat Dec 12 00:35:01 +0000 2015,5,675473896070627328
3,Sprinklr,@chasecole9 Not a bad idea. Who doesn't love tacos? :),chasecole9,False,Tue Dec 02 15:32:36 +0000 2014,1,539804330522865664
0,Twitter Web Client,@ADAJEE We love you too!,ADAJEE,False,Mon Feb 01 14:09:58 +0000 2016,0,694160765834559489
9,Twitter for iPhone,"With 4 carts filled with toys to donate to @nationwidekids, it is time to check out! https://t.co/b5zfklVxO9",,False,Fri Oct 19 18:11:43 +0000 2018,2,1053347979447492608
0,Sprinklr,@reviewsbyrosey Please follow here: https://t.co/ctltPsegCc,reviewsbyrosey,False,Mon May 08 13:04:01 +0000 2017,0,861567362755170309
57,Sprinklr,We’ll give away 30 $10 #BigLots #giftcards &amp; 1 $200 gift card to during the #BigLotsLove #TwitterParty!,,False,Fri Feb 06 02:01:00 +0000 2015,62,563517684474998784
0,Sprinklr,@teraEeeelise Here's the link to make the project: https://t.co/YXOjvWHb0S,teraeliseart,False,Wed Jun 28 14:42:01 +0000 2017,0,880073806752219137
0,Sprinklr,@MEChambliss We'd like to help. Please follow this link here: http://t.co/jbQBCOHWKf and be sure to add your reference # 1613018,MEChambliss,False,Mon Aug 03 13:58:18 +0000 2015,0,628203237888405504
1,Twitter for iPhone,"@parkershanejohn we sell furniture, fireplaces, food, home cleaning products, toys, kitchen supplies and more! Come by and check us out!",wolvejazz,False,Mon Jan 02 12:34:06 +0000 2017,1,815898966009249794
12,Sprinklr,"Now that it's November, prepare for a holly jolly Twitter timeline 🎄 Shop Christmas now: https://t.co/YRDtRr5djn https://t.co/fKcygzNahQ",,False,Thu Nov 01 14:21:01 +0000 2018,3,1058000963427094529
5,Sprinklr,Plug into BIG savings! Snag 50% off all #iPhone 4 &amp; 4s cases &amp; accessories: http://t.co/gcna5K7GBU,,False,Thu Aug 21 00:15:01 +0000 2014,1,502247462426673152
0,Hootsuite,What's your favorite #holidaymovie? We've got some #BIGDeals on #dvds &amp; #electronics here: http://t.co/5a1kwQDZ8R,,False,Tue Dec 17 19:30:39 +0000 2013,0,413028484433608704
48,Sprinklr,Q10) Who are celebrating #ValentinesDay with this year? Make it sappy ☺ #BigLotsLove,,False,Fri Feb 06 02:50:00 +0000 2015,60,563530017242877952
138,Twitter Web Client,So proud of the associates who gave BIG @CapAreaHumane &amp; loved on some pups needing forever homes 💛  #BigLotsCares https://t.co/KZ65TpmUJD,,False,Thu Aug 18 20:39:21 +0000 2016,27,766373944421003267
6,Twitter for iPhone,"Today was a great day! Thank you to our friends, partners and associates for making it happen. The Butterfly Run wa… https://t.co/ZXJXuVgcsW",,False,Sat Nov 11 17:33:06 +0000 2017,1,929401613025869824
0,Sprinklr,@CoreCamper Love them! Check out all of our new #Halloween supplies here: http://t.co/ZIehZwGGkB.,CoreCamper,False,Mon Sep 08 20:40:02 +0000 2014,0,509078729990361089
1,Twitter Web Client,#HappyValentinesDay! #Retweet and @ mention someone who fills your #heart with #love! http://t.co/ErK2URwpNs,,False,Fri Feb 14 20:15:01 +0000 2014,4,434420532885204992
6,Sprinklr,"It's #SpringCleaning time! For smart simple #storage solutions, shop #BigLotsFirst! http://t.co/MVN30yEM7o http://t.co/19DvXJVD0g",,False,Wed Apr 15 22:25:01 +0000 2015,7,588468093506183168
0,Twitter Web Client,@YesMomCanDoIt YUM!,YesMomCanDoIt,False,Tue May 06 21:08:14 +0000 2014,0,463787343816560641
0,Sprinklr,"@omightytek Please follow this link so we can assist:

 https://t.co/iMIPeMtC4E",omightytek,False,Thu Mar 01 19:55:56 +0000 2018,0,969300224245223424
0,Sprinklr,@divadivafashion Thank you! So happy to hear you like it! :),divadivafashion,False,Thu Dec 04 14:09:00 +0000 2014,0,540508069831380992
1,Twitter Web Client,@Caseygirl1982 Make sure to enter via this link https://t.co/BALRAyajfZ for your vote to count!,Caseygirl1982,False,Wed Nov 29 19:23:34 +0000 2017,0,935952391891030017
0,Hootsuite,@magsinbham Awesome find!,magsinbham,False,Tue Jan 07 21:39:16 +0000 2014,0,420670997898215424
0,Sprinklr,@ImAnAutumn We appreciate your feedback and will be sure to share it with our team.,ImAnAutumn,False,Mon Dec 14 18:46:45 +0000 2015,0,676473415600119809
8,Twitter Web Client,"OOooh, holiday scented candles! #BIGSeason #sweeps  https://t.co/0KoWSCZ8q1",,False,Fri Nov 13 20:34:41 +0000 2015,0,665266553265496065
8,Sprinklr,Dirt happens. Hurry in to #save 20% on top vacuum cleaners at #BigLots! https://t.co/lFT4rVRufT https://t.co/lrMb6XhhjZ,,False,Wed Feb 17 21:29:01 +0000 2016,0,700069464994357248
0,Twitter for Websites,Did you know Big Lots carries a great assortment of craft supplies? Check out a haul video from Maria H. http://t.co/UZdMZ4kGGg via @youtube,,False,Wed Jun 12 03:27:58 +0000 2013,1,344657300088295425
6,Sprinklr,"Ready, set, #save! Sign up here: http://t.co/ylAeTLgvhg for the latest and greatest Big Lots #deals! http://t.co/GZ33SjYMtL",,False,Sat Aug 01 18:55:00 +0000 2015,2,627553132848017409
39,Twitter Web Client,We are having so much fun sharing the joy this holiday season. Check out this fun surprise that took place yesterda… https://t.co/XonCqjiXKD,,False,Fri Dec 01 15:12:27 +0000 2017,4,936613973910319110
0,Sprinklr,@DavidSh72789008 We'd like to fwd your tweet/contact info to the District Manager. Plz follow here: http://t.co/75z9adMH9z #1657449,DavidSh72789008,False,Wed Sep 16 15:37:30 +0000 2015,0,644173272339320832
0,Sprinklr,@billclarke2 Sorry to hear you don't like our new ads. Thanks for sharing your feedback.,billclarke2,False,Wed Dec 03 14:23:00 +0000 2014,0,540149206020026368
0,Sprinklr,@jgderuvo Thank you! We'd love to recognize David. What is the store's address?,jgderuvo,False,Mon Dec 12 17:06:01 +0000 2016,0,808357250612006912
0,Sprinklr,@JohnSan4049183 We'd recommend giving your local store a call! Stock can vary from one location to another.,JohnSan4049183,False,Wed Feb 20 15:35:48 +0000 2019,0,1098244836224835584
2,Twitter Web Client,@loochh_ Sounds like @melisssaaxx is a good friend. Welcome! 👍👍😊,loochh_,False,Thu Aug 04 14:05:02 +0000 2016,0,761201281570443269
0,Sprinklr,"@Angelwright25 We'd be happy to hear more about your concern. Please follow here:

 https://t.co/humhriyxNK",Angelwright25,False,Tue Dec 05 15:55:19 +0000 2017,0,938074313500000256
9,Sprinklr,"It’s #SelfieSaturday! Tweet us your selfie &amp; you could win a $1,000 shopping spree! Click link for details: http://t.co/GzKn6nFOrl",,False,Sat Nov 22 14:45:00 +0000 2014,10,536168474192932864
1,Sprinklr,@THE_LizGarland We'd be happy to help! Have you called your local store? They should be able to point you in the ri… https://t.co/30FyJyt060,THE_LizGarland,False,Wed May 02 13:53:22 +0000 2018,0,991677027827769345
1,Twitter Web Client,@Techtembo888 Love to hear that! #thriftisback,Techtembo888,False,Mon Mar 10 15:34:10 +0000 2014,0,443047166794141700
0,Sprinklr,@jhshifris11 same to you! :),jhshifris11,False,Sat Oct 18 01:24:09 +0000 2014,0,523283357837582336
0,Hootsuite,@RealAsFxck Thanks for the love!,RealAsFxck,False,Thu Nov 21 19:06:09 +0000 2013,0,403600234280153089
1,Sprinklr,@effsplanet We may be able to help. Please follow this link here: http://t.co/kg9IKnNbMr and be sure to add your reference # 1524011,effsplanet,False,Wed May 06 15:18:34 +0000 2015,0,595970920134680576
37,Sprinklr,#Thank you #BuzzClubRewards members! Enjoy 20% off your entire purchase* this Sat &amp; Sun only! http://t.co/H12tWH2AXK http://t.co/LISHNhIFsn,,False,Fri Jan 23 00:15:01 +0000 2015,13,558417581661773824
0,Sprinklr,@richard56burch Thank you so much for shopping with us! :),richard56burch,False,Mon Feb 16 20:26:32 +0000 2015,0,567419781792694273
55,Sprinklr,What animal is hiding behind the leaves? Reply with what animal you see! Here's a hint: 🐘  🦁  or 🐯 https://t.co/XaaNddgJTl,,False,Wed Sep 06 17:05:12 +0000 2017,5,905476993235464192
0,Sprinklr,@tigerlily0187 Happy we could help!,tigerlily0187,False,Mon Aug 13 15:35:50 +0000 2018,0,1029028763898728448
1,Sprinklr,@amac_0219 We'd be happy to help! Please follow here: https://t.co/pPETLjPmcY,amac_0219,False,Fri Nov 18 15:02:40 +0000 2016,0,799628899822997504
18,Sprinklr,Who wants a #coupon? Don't miss your chance to #save at #BigLots! Claim your coupon here: http://t.co/tE6HGXgrnc http://t.co/UxdTeR6Hcj,,False,Fri May 15 00:50:01 +0000 2015,7,599013831579463680
0,Sprinklr,"@Wavyseasalt We'd like to hear more about this. Please call our Customer Care Team at 866-244-5687, or follow this… https://t.co/afacNhQGjo",,False,Thu Dec 28 21:50:01 +0000 2017,0,946498495812374531
38,Sprinklr,Calling all bargain shoppers. #LaborDay Deals start today at #BigLots! Click here: http://t.co/KSmon6JPHO for details http://t.co/tUHWZLEcL2,,False,Sun Sep 06 16:12:01 +0000 2015,16,640558076442058752
4,Twitter Web Client,@p_kassie The ONLY word! :) #biglotslove,p_kassie,False,Fri Feb 06 02:37:11 +0000 2015,2,563526793152307200
3,Twitter Web Client,@AngelaAnj3n8 Have fun! #BigLotsLove,AngelaAnj3n8,False,Fri Feb 06 03:06:44 +0000 2015,0,563534226813759488
1,Sprinklr,@vinny_connelly Thank you for your feedback. Often the hard work of our employees goes overlooked. We're sharing your message w the DTL.,vinny_connelly,False,Wed May 20 18:30:03 +0000 2015,0,601092538838208513
4,Twitter Web Client,@ECallahan66 @aMissiontoSave YAYY! #biglotslove,ECallahan66,False,Fri Feb 06 02:03:33 +0000 2015,0,563518327403073536
0,Hootsuite,"Fans, we want to know... What's your favorite #brand you've found in #BigLots stores? #BIGDeals",,False,Wed Jan 08 19:46:54 +0000 2014,1,421005106784768000
12,Sprinklr,#Spring time is all about fresh flavors. Try our quick &amp; easy lemon meringue pie #recipe here: http://t.co/ImujoijVgn http://t.co/Zkm9GivdCt,,False,Fri Apr 03 00:15:00 +0000 2015,3,583784730459512832
19,Sprinklr,Up late studying or have an early morning class? These snacks are great fuel. Find at your local store:… https://t.co/TsZBGEjSUn,,False,Tue Aug 08 16:29:01 +0000 2017,4,894958639458521088
0,Sprinklr,"@SavvyShopperGal We have one coming up, but we can't announce the official date just yet. Stay tuned!",SavvyShopperGal,False,Mon Jun 09 18:06:07 +0000 2014,0,476062703086469120
834,Sprinklr,Home decor that's a right fit for your budget 😊https://t.co/flid0PolXc https://t.co/21i0dQMwQ2,,False,Mon Feb 05 18:08:01 +0000 2018,85,960575755641131010
5,Sprinklr,We've partnered w/@nationwidekids to support lifesaving pediatric treatment. #GiveBigNCH here: http://t.co/WyNTejqgkl http://t.co/FwfokVvzuH,,False,Mon Sep 28 22:55:00 +0000 2015,0,648632027047178240
0,Sprinklr,"@MegTucker1 Debbie M. from Vancouver, Washington was our grand prize winner. We made an announcement a couple weeks ago. :)",MegTucker1,False,Tue Jan 06 14:25:01 +0000 2015,0,552470899048587264
0,Sprinklr,@XP_TheGreat We'd like to help. Please call our Customer Care Team at 866-244-5687 or follow this link: https://t.co/7JI5Sbi9qK,XP_TheGreat,False,Wed May 24 16:54:00 +0000 2017,0,867423449131732994
18,Sprinklr,Happy Earth Day! Grab the kiddos and make these adorable recycled water bottle planters 🌎 Learn how here:… https://t.co/N7UpfVEWjl,,False,Sun Apr 22 14:07:01 +0000 2018,4,988056583144968192
0,Sprinklr,@TheRodWood71 Thank you for the update. We appreciate it.,TheRodWood71,False,Mon Oct 27 19:12:32 +0000 2014,0,526813716571238401
0,Twitter Web Client,@CheeseMacDeluxe Make sure to enter via this link https://t.co/BALRAyajfZ for your vote to count!,CheeseMacDeluxe,False,Wed Nov 29 19:26:53 +0000 2017,0,935953227421503488
0,Sprinklr,@ulTIMate26 Thank you for the info. We'll be sure to look into getting this repaired ASAP.,ulTIMate26,False,Tue Jan 06 14:25:34 +0000 2015,0,552471038706323456
30,Sprinklr,Today is #NationalGrilledCheeseDay and we are celebrating with these DIY Waffle Iron Grilled Cheese Sandwiches 🧀 Re… https://t.co/U6xH4uW3GP,,False,Thu Apr 12 14:19:01 +0000 2018,7,984435724937252864
1,Sprinklr,"@amymiles1966 To learn more about our giving focus, please visit us online. 

https://t.co/haEuXlh5rE",amymiles1966,False,Thu Jun 29 13:29:07 +0000 2017,0,880417850397274114
0,Sprinklr,@hannahcmeow We may be able to help. Please follow this link here:  http://t.co/k7fKnAHcKh and add your ref # 1562145,hannahemcbeth,False,Tue Jun 16 18:05:02 +0000 2015,0,610870713524879360
0,Sprinklr,"@AngryAugury If you know an employee having any trouble at work, they will want to call the Get Real Hotline at 1-866-834-7325",AngryAugury,False,Mon Feb 01 13:49:00 +0000 2016,0,694155492973740032
3,Sprinklr,Bring home #furniture this weekend w/the easy leasing program* &amp; get 20% off* during Friends &amp; Family! *Restrictions: http://t.co/l0oVJ3RV5s,,False,Fri Oct 03 00:00:05 +0000 2014,2,517826384371417089
0,Sprinklr,@GenieMunster We are sorry to hear this. Please send us a DM so we can help.,,False,Sun May 06 23:40:59 +0000 2018,0,993274457706909696
5,Twitter Web Client,@Jbjgirl10 @aMissiontoSave Wonderful words! #biglotslove,Jbjgirl10,False,Fri Feb 06 02:47:40 +0000 2015,0,563529430820089857
0,Twitter Web Client,@DearMomDiary Hope he had a wonderful #FathersDay!,HeatherHopson,False,Mon Jun 16 22:02:57 +0000 2014,0,478659017607114753
3,Twitter Web Client,@ronaberrymorin That looks AMAZING! #biglotslove,ronaberrymorin,False,Fri Feb 06 02:17:03 +0000 2015,1,563521722440101889
0,Twitter Web Client,"Great fun, great price...and a great gift! Save big on brand name toys..only $15! http://tinyurl.com/28wk7s6",,False,Tue Dec 21 22:28:56 +0000 2010,1,17345801554501632
0,Hootsuite,@SarahReam So cute!,snkuhlman,False,Thu Mar 06 20:25:40 +0000 2014,0,441670973071589376
6,Sprinklr,"#Pamper yourself with new #ArganOil #beauty products from #BigLots. 
http://t.co/2OUG1YWlHZ http://t.co/RRJZTUwpPl",,False,Mon Mar 16 22:45:00 +0000 2015,1,577601488459063298
5,Twitter Web Client,@kjh63 Absolutely! #biglotslove,kjh63,False,Fri Feb 06 02:32:08 +0000 2015,0,563525520831180801
19,Twitter Web Client,Love! This is a great idea! 😍😍👍 https://t.co/kY30eSWSy1,,False,Thu May 19 12:57:57 +0000 2016,2,733280531475894273
0,Sprinklr,"@RealDoubleMs We haven't released Black Friday information yet, but stay tuned! :)",RealDoubleMs,False,Tue Oct 31 20:32:08 +0000 2017,0,925460402967842818
0,Sprinklr,@DavidMBurr We will be sure to share your message with the Real Estate team. If they are interested we will contact you directly.,,False,Thu Jul 23 13:58:02 +0000 2015,0,624216905306476544
0,Sprinklr,@OneToughOx So happy to hear that! Thank you!,OneToughOx,False,Wed Dec 16 13:12:01 +0000 2015,0,677113952153784321
0,Sprinklr,"@DrPablo We apologize for the confusion, but we cannot DM you unless you have followed us. We have followed you, please DM us your info.",,False,Fri Jul 29 18:22:00 +0000 2016,0,759091622474878976
0,Sprinklr,@qualabear2000 We apologize for any inconvenience experienced. We have logged your message for review.,qualabear2000,False,Wed Jul 15 20:32:30 +0000 2015,0,621417076100591622
1,Hootsuite,Looking for #SummerSnacks for less? Get you munch on with these delicious #deals: http://t.co/I0SyGUKrF7 #GoBig #snacking,,False,Tue Jun 03 21:58:49 +0000 2014,4,473946934390956032
0,Sprinklr,"@JoePillarToPost If you can contact us further, we'd be happy to share your request with the District Manager for review.",JoePillarToPost,False,Tue Mar 13 20:31:35 +0000 2018,0,973657848470269953
1,Sprinklr,@sangriadelluna Thanks so much! ❤,sangriadelluna,False,Tue Jun 23 18:00:28 +0000 2015,0,613406278661079040
0,Twitter Web Client,@CaballoRocha Make sure to enter via this link https://t.co/BALRAyajfZ for your vote to count!,CaballoRocha,False,Mon Nov 27 21:11:52 +0000 2017,0,935254873125289989
1,Sprinklr,@KattMarino Thank you for sharing! We'll make sure the store and staff is recognized!,KattMarino,False,Mon Jul 24 15:04:38 +0000 2017,0,889501582538272770
1,Hootsuite,@robertjbennett Sorry to hear this. Please contact our Customer Care team here: http://t.co/hxiOiXEMC1.,robertjbennett,False,Fri Feb 21 19:20:12 +0000 2014,1,436943456863518720
0,Sprinklr,@r0yr0g3rs We'd like to help. Please call our Customer Care Team at 866-244-5687 or follow this link: https://t.co/SQRkDhXygn,r0yr0g3rs,False,Thu Sep 14 13:04:33 +0000 2017,0,908315534818758656
0,Hootsuite,Who's having a #FabulousFriday?! Tell us why! http://t.co/FbPtk6EWLK,,False,Fri Mar 07 22:31:14 +0000 2014,2,442064961918210049
13,Twitter for iPhone,🏃🏽‍♂️🏃🏼‍♀️🏃🏽‍♂️🏃🏼‍♀️ #BigLotsCares https://t.co/DPBXUoRRcm,,False,Sat Oct 20 14:10:24 +0000 2018,1,1053649638841032705
0,Sprinklr,"@KnousDawn We'd like to help! Please reach out to us below!

https://t.co/mDbKWaT6SE",KnousDawn,False,Fri Dec 21 16:52:54 +0000 2018,0,1076158582897475585
0,Sprinklr,@aussiekittie Great! We'll see you then ;),aussiekittie,False,Tue Jan 20 15:34:01 +0000 2015,0,557561694676074496
0,Twitter Web Client,"Sunday, February 19 & President's Day Only - 2 day deals! Shop & save BIG! http://t.co/2Z6qj2mS",,False,Fri Feb 17 22:42:48 +0000 2012,2,170639360541200384
1,Sprinklr,"@az_Tina_MK Your patio looks wonderful, and we are so glad that you &amp; Prissy are happy :) Thanks for sharing!",az_Tina_MK,False,Mon Jul 02 03:16:12 +0000 2018,0,1013622338179432448
18,Sprinklr,Our Easter Oreo Bark is an irresistible sweet treat 🍫 Recipe here: https://t.co/QzT6UUa8gu https://t.co/t7zZiAmtmh,,False,Sat Mar 24 15:40:13 +0000 2018,5,977570790630715392
20,Sprinklr,#SchoolSwag and low prices? We make back to school shopping that easy! 📚🍏 Click to shop: https://t.co/NaWrBdyKhO https://t.co/ITCwlFi2Hm,,False,Thu Jul 28 00:20:33 +0000 2016,6,758457076238671872
0,Sprinklr,@JHartenstine Sorry about that. We'd be happy to make it right. Contact our team here: http://t.co/iA1A0k0MJd,janniekirtie,False,Mon Dec 29 18:54:00 +0000 2014,0,549639489979965440
0,Hootsuite,@EMisLTD We are so sorry to hear about this! Please contact us at https://t.co/iQx9g4bWUr so we can notify the appropriate team. Thank you!,emmahhleee,False,Wed Jan 08 19:41:57 +0000 2014,0,421003865153355776
